,block_id,text,file,original_type,country,year,language,id,nr_words,topic_nr,topic_name,topic_category,Country,Alpha-2,Alpha-3,Numeric code,Latitude (average),Longitude (average),UN continental,UN statistical,Population_2018,Population_2019,Annex I or II,SIDS,DFID priority,World Bank Income,World Bank Region,Income group,food_score,Country Code,2021_gdp,Region
3496,4,2 Improve Domestic Market and Strengthen International Trade The importance of strengthening and diversifying exports is pivotal as this not is beneficial not only to the agrofood industry but also to the national economy through the creation of spillover effect toother various sectors.,Malaysia_2021_ENG,.pdf,Malaysia,2021,ENG,Malaysia_2021_ENG_4,43,19,Addressing food challenges,General & Governance,Malaysia,MY,MYS,458.0,2.5,112.5,Asia,South-eastern Asia,"31,528,033","31,949,777",Non-Annex I,,0.0,Upper-middle,East Asia & Pacific,Upper middle income,16.0,MYS,28929.4741995534,Asia
3497,4,Riesgos Sanitarios Aprobación de nuevos lineamientos para favorecer entornos escolares saludables Fortalecer acciones relacionas con el decreto por el que se establecen diversas acciones en materia de glifosato y maíz y su vínculo con otras iniciativas del sistema agroalimentario Country's Difusión de campañas de promoción del uso del etiquetado ,Mexico_2023_ESP,.pdf,Mexico,2023,ESP,Mexico_2023_ESP_4,50,19,Addressing food challenges,General & Governance,Mexico,MX,MEX,484.0,23.0,-102.0,Americas,Central America,"126,190,788","127,575,529",Non-Annex I,,0.0,Upper-middle,Latin America & Caribbean,Upper middle income,27.6,MEX,19584.6717193723,South America
3498,37,"The thematic area of Food and Livelihood was in turn framed around addressing the supply and accessibility to healthier nutrition, especially from enhanced local food production. While expanded household food production would play a useful dietary role it was acknowledged that the expansion of local commercial and semi-subsistence production could play a larger role in addressing reliable and convenient access to nutritional local food for both domestic and export consumption. It would also address the broader SDG objectives of improved income and fairer livelihood for rural producers and communities.",Micronesia_2021_ENG,.docx,Micronesia,2021,ENG,Micronesia_2021_ENG_37,90,19,Addressing food challenges,General & Governance,Micronesia,FM,FSM,583.0,6.9167,158.25,Oceania,Micronesia,"112,640","113,815",Non-Annex I,Pacific,0.0,Lower-middle,East Asia & Pacific,Lower middle income,,FSM,3642.09539419912,Oceania
3499,39,"The fundamental theory of change is that a community-level behavioral lens, focused on discrete food-related issues that have profound existential relevance for our communities, would resonate with those local communities and motivate individual, household and community responsibility to address those and other food systems challenges in more creative and sustainable ways that work, in accordance with the overall interests and needs of each community. THE FSM DIALOGUES",Micronesia_2021_ENG,.docx,Micronesia,2021,ENG,Micronesia_2021_ENG_39,69,19,Addressing food challenges,General & Governance,Micronesia,FM,FSM,583.0,6.9167,158.25,Oceania,Micronesia,"112,640","113,815",Non-Annex I,Pacific,0.0,Lower-middle,East Asia & Pacific,Lower middle income,,FSM,3642.09539419912,Oceania
3500,19," In the past 10 years the FSM national government has been the recipient of significant new domestic revenues from fishing access fees as well as corporate taxes on overseas fiCountry'scial programs, creating a relative disparity of funding and technical capacity between the states and national governments. Altogether, this funding structure has promoted a relatively transient, project-driven and externally oriented approach to many government services. FACTORS CONSIDERED IN THE FSM APPROACH TO THE FOOD SYSTEMS DIALOGUES",Micronesia_2021_ENG,.docx,Micronesia,2021,ENG,Micronesia_2021_ENG_19,77,19,Addressing food challenges,General & Governance,Micronesia,FM,FSM,583.0,6.9167,158.25,Oceania,Micronesia,"112,640","113,815",Non-Annex I,Pacific,0.0,Lower-middle,East Asia & Pacific,Lower middle income,,FSM,3642.09539419912,Oceania
3501,1,"POLICY BRIEF: NAMIBIA FOOD SYSTEMS V O L . 2 9 Countryfaces a “double burden” of persistent malnutrition, and rising rates of diet-related non-communicable diseases. According to FAO (2020), 330, 925 people are food insecure: 447, 577 moderately food insecure and 859, 898 food secure. Therefore the focus of efforts to improve food security is on increasing agricultural production, incomes through social grants or increasing employment or entrepreneurship, reducing inequalities on access to factors of production (land, labour, capital), caring for the environment and building resiliency to Food systems represent a holistic range ensure sustainable diets.",Namibia_2021_ENG,.pdf,Namibia,2021,ENG,Namibia_2021_ENG_1,97,19,Addressing food challenges,General & Governance,Namibia,"""NA""",NAM,516.0,-22.0,17.0,Africa,Southern Africa,"2,448,301","2,494,530",Non-Annex I,,0.0,Upper-middle,Sub-Saharan Africa,Upper middle income,57.7,NAM,10038.7382721225,Africa
3502,25," Update/develop the age specific Food-based dietary guidelines (FBDGs) considering the issues of environment, food waste, affordability, local foods etc. Front-of-pack labelling (FOPL) also containing information on trans fatty acids-ecolabelling/traffic light labelling and mandatory labelling with on pack visuals. Raising awareness of improved choices and stimulating demand for nutrient-rich foods.",Nepal_2021_ENG,.docx,Nepal,2021,ENG,Nepal_2021_ENG_25,56,19,Addressing food challenges,General & Governance,Nepal,NP,NPL,524.0,28.0,84.0,Asia,Southern Asia,"28,095,714","28,608,710",Non-Annex I,,1.0,Low,South Asia,Lower middle income,37.4,NPL,4209.75939278622,Asia
3503,10," Improved food systems will lower prices of nutritious foods, increase affordability, and increase availability of foods during their off seasons. Also, there will be guidelines that educate the public about healthy diets and guide healthy food choices as well as formulations by industry, who must appropriately label and profile nutrient contents of packages to guide consumers about products that meet healthy diet guidelines.",Nigeria_2021_ENG,.docx,Nigeria,2021,ENG,Nigeria_2021_ENG_10,63,19,Addressing food challenges,General & Governance,Nigeria,NG,NGA,566.0,10.0,8.0,Africa,Western Africa,"195,874,683","200,963,599",Non-Annex I,,0.0,Lower-middle,Sub-Saharan Africa,Lower middle income,69.7,NGA,5407.97945730588,Africa
3504,3, Le processus d’organisation de cette table ronde offrira l’opportunité d’établir de nouveaux partenariats et d’intégrer de nouvelles coalitions régionales et mondiales (Faim Zéro par exemple) pour soutenir la mise en œuvre de ces plans. Tableau 1 : L’articulation déjà assurée entre des Programmes Opérationnels (PO) du nouveau Plan d’action 2021-2025 de l’Initiative 3N et les voies de construction d’un système alimentaire durable et sensible à la nutrition au Country Les voies vers un Maitres d’ouvrage et Les programmes opérationnels ,Niger_2021_FR,.pdf,Niger,2021,FR,Niger_2021_FR_3,88,19,Addressing food challenges,General & Governance,Niger,NE,NER,562.0,16.0,8.0,Africa,Western Africa,"22,442,822","23,310,715",Non-Annex I,,0.0,Low,Sub-Saharan Africa,Low income,71.4,NER,1303.56736338191,Africa
3505,1, تتمحور أهداف التنمية المستدامة حول مجموعة من المفاهيم الرامية لضمان حياة انسانية صحية كريمة مبنية على ركائز السلام والعدل والمساواة وبيئة مستدامة متجددة واقتصاد قائم على الابتكار إن من أهم مقاصد هذه الاهداف تخفيض الوفيات المبكرة الناجمة عن الامراض غير المعدية بمقدار الثلث بحلول عام 2030 ويتطلب تحقيق هذا الهدف الحصول على كميات كافية من المنتجات الغذائية المأمونة والميسورة التكلفة لجميع الناس في جميع الأوقات وبالتالي ضرورة زيادة توافر الأطعمة المغذية، وجعل الغذاء ميسور التكلفة، والحد من أوجه عدم المساواة في إمكانية الحصول على الغذاء، والقضاء على ,Oman_2021_ARAB,.docx,Oman,2021,ARAB,Oman_2021_ARAB_1,87,19,Addressing food challenges,General & Governance,Oman,OM,OMN,512.0,21.0,57.0,Asia,Western Asia,"4,829,473","4,974,986",Non-Annex I,,0.0,High,Middle East & North Africa,High income,,OMN,37676.0574024828,Asia
3506,340,كما ينبغي خفض نسبة ما يتناوله البالغون والأطفال على حد سواء من السكريات الحرة إلى أقل من 10 % من إجCountry مدخول الطاقة ومن شأن خفض النسبة إلى أقل من 5% من إجCountry مدخول الطاقة أن يحقّق فوائد صحية إضافية ويزيد استهلاك السكريات الحرة خطر تسوّس الأسنان (تلف الأسنان) كما تسهم زيادة السعرات الحرارية من الأطعمة والمشروبات ذات المحتوى العالي من السكريات الحرة في اكتساب زيادة غير صحية في الوزن، مما قد يؤدي إلى السمنة والبدانة وتُظهِر الأدلة الأخيرة أيضاً أن السكريات الحرة تؤثر على ضغط الدم والشحوم المصلية، وتشير إلى أن خفض مدخول السكريات الحرة يقلل من عوامل خطورة أمراض القلب والأوعية الدموية تدعيم الأغذية المحلية بالمغذيات الدقيقة,Oman_2021_ARAB,.docx,Oman,2021,ARAB,Oman_2021_ARAB_340,112,19,Addressing food challenges,General & Governance,Oman,OM,OMN,512.0,21.0,57.0,Asia,Western Asia,"4,829,473","4,974,986",Non-Annex I,,0.0,High,Middle East & North Africa,High income,,OMN,37676.0574024828,Asia
3507,342,بدأت السلطنة برنامج تدعيم الأغذية منذ عام 1996 استجابة لمشكلة سوء التغذية لدى الأطفال تحت عمر الخمس سنوات وتعتبر الدولة الأولى في الشرق الأوسط التي بدأت هذا البرنامج، وأصدرت اللائحة الفنية لتدعيم الأغذية والتي تلزم المنتجين والمستوردين إلى تدعيم الدقيق بالحديد وحمض الفوليك كان من أهم نتائج تدعيم الدقيق بحمض الفوليك انخفاض معدل انشقاق الحبل الشوكي (bifida Spina) والذي وصل إلى مستوى 0 27 لكل 1000 حالة ولادة في عام 2017 وهو معدل منخفض جدا مقارنة بمعدلة في عام 1995 والذي ,Oman_2021_ARAB,.docx,Oman,2021,ARAB,Oman_2021_ARAB_342,81,19,Addressing food challenges,General & Governance,Oman,OM,OMN,512.0,21.0,57.0,Asia,Western Asia,"4,829,473","4,974,986",Non-Annex I,,0.0,High,Middle East & North Africa,High income,,OMN,37676.0574024828,Asia
3508,351,مضادات الأكسدة: بيتا سيتوستيرول، فيتوستيرول موجود في زيت المورينغا، قد يكون له فوائد مضادة للأكسدة ومضادة لمرض السكر، على الرغم من الحاجة إلى مزيد من البحث لتأكيد ذلك يحتوي زيت المورينجا على العديد من المركبات النشطة بيولوجيًا والتي لها خصائص مضادة للأكسدة ومضادة للالتهابات، عند تناولها واستخدامها موضعياً قد يجعل هذا زيت المورينجا مفيدًا لعلاج حب الشباب وتشمل هذه المركبات توك فيرول، ومضادات الاكسدة، وكيرسيتين، وحمض الفيروليك، والزيتين ويتواجد هذا النوع في سفوح الجبال، على منحدرات صخرية بين الحجارة وأحواض الأودية الارتفاع: 50-1200 م ,Oman_2021_ARAB,.docx,Oman,2021,ARAB,Oman_2021_ARAB_351,87,19,Addressing food challenges,General & Governance,Oman,OM,OMN,512.0,21.0,57.0,Asia,Western Asia,"4,829,473","4,974,986",Non-Annex I,,0.0,High,Middle East & North Africa,High income,,OMN,37676.0574024828,Asia
3509,355,متوطنة في سلطنة عمان ودولة الامارات العربية المتحدة فقط، وتؤكل الأوراق طازجة او بعد سحقها ويضاف اليها الملح والقاشع، والبصل والفلفل والليمون والخبز العماني وتعتبر هذه من الأكلات الشعبية ومن الناحية الطبية، وتقليديا يستخدم السيداف في علاج المغص وحموضة المعدة كما يستخدم التدخل الفعال للوقاية الأولية من مرض السكري من النوع الثاني وزيادة الكفاءة العلاجية وزيادة فترات البقاء على قيد الحياة لدى مرضى سرطان القولون ويتوزع هذا النوع في أودية وسفوح الجبال الشCountryة، في الوادي الحصوي والرمل الرجلة، بربير، بقلة: يتميز هذا النبات ببعض الخصائص الدوائية مثل المسكنات، مضاد للبكتيريا، مرخي للعضلات الهيكلية، التئام الجروح، مضاد للالتهابات، والأنشطة المعدلة للمناعة ومضادة للأكسدة ومضادة للأورام [25] وعليه فإنه ولضمان وصول هذه النباتات المغذية للمائدة العمانية يمكن اتباع التوصيات الآتية:,Oman_2021_ARAB,.docx,Oman,2021,ARAB,Oman_2021_ARAB_355,118,19,Addressing food challenges,General & Governance,Oman,OM,OMN,512.0,21.0,57.0,Asia,Western Asia,"4,829,473","4,974,986",Non-Annex I,,0.0,High,Middle East & North Africa,High income,,OMN,37676.0574024828,Asia
3510,359,التوسع في زراعة هذه الأنواع النباتية من خلال الاستزراع / المزارع، الحدائق المنزلية او في الشرفات تشجيع السوق المحلي في إيجاد منتجات هذه المغذيات تعزيز مجالات البحوث والابتكار لتلك النباتات الموجودة في السلطنة بما يخدم وصولها للمائدة العمانية والاستخدام المستدام من الطبيعة فضلا عن بحوث التوصيف والتقييم والأثر الصحي لهذه المجموعات من هذه النباتات وتفاعلها في الجسم ووصولا إلى تطوير أصناف محلية من المغذيات العمانية تستحق المحاصيل المحلية التقليدية المستهدفة وغير المستغلة ومنها المغذية اهتمامًا خاصًا لتنويع النظم الغذائية مع مراعاة ليس فقط فوائدها الغذائية والصحية، ولكن أيضًا تكيفها مع البيئات القاسية والأراضي الهامشية والزراعة منخفضة المدخلات والقدرة على التكيف مع تغير المناخ لتغليف والتعليب الجذاب:,Oman_2021_ARAB,.docx,Oman,2021,ARAB,Oman_2021_ARAB_359,108,19,Addressing food challenges,General & Governance,Oman,OM,OMN,512.0,21.0,57.0,Asia,Western Asia,"4,829,473","4,974,986",Non-Annex I,,0.0,High,Middle East & North Africa,High income,,OMN,37676.0574024828,Asia
3511,379,الزراعة الأحيومائية هي عبارة عن تكامل تربية الأحياء المائية بالأنظمة المغلقة والزراعة المائية في نظام إنتاج واحد يتم من خلاله تدوير المياه من حوض الأسماك وعبر المرشحات والوسائط التي تنمو فيها النباتات، ثم تعود للأسماك، حيث تعتبر الزراعة الأحيائية من المشاريع الواعدة في سلطنة عمان من حيث استغلال مساحات قليلة والتوفير في الماء من خلال نظام تدوير الماء المغلق وعدم الحاجة إلى وجود تربة، وإمكانية تطبيقه في مساحات زراعية صغيرة أو في المنازل أو في أي مكان بشرط أن يكون ملائم من حيث درجات الحرارة وخلوه من التلوث,Oman_2021_ARAB,.docx,Oman,2021,ARAB,Oman_2021_ARAB_379,88,19,Addressing food challenges,General & Governance,Oman,OM,OMN,512.0,21.0,57.0,Asia,Western Asia,"4,829,473","4,974,986",Non-Annex I,,0.0,High,Middle East & North Africa,High income,,OMN,37676.0574024828,Asia
3512,381,يعتبر مشروع منتج مدرسي والذي تم بالتعاون بين وزارة الثروة الزراعية والسمكية وموارد المياه (المديرية العامة للبحوث الزراعية والحيوانية) ووزارة التربية والتعليم ممثلةً بالمركز الوطني للتوجيه المهني أحد مشاريع الزراعة الأحيائية يستهدف المشروع عددا من المدارس في محافظات شمال وجنوب الباطنة ومحافظة مسقط والداخلية في المرحلة الأولى، ويركز في مضمونه على جزئيتين الزراعة المائية والزراعة الأحيائية، بحكم أن هذه الأنظمة من التقنيات الحديثة والتي يقبل عليها الشباب وذلك لسهولة تطبيقها وتبنيها وتحديثها مع التقنيات الحديثة وقد حققت المرحلتان الأولى والثانية من هذا المشروع نجاحًا مشهودًا، حيث تم دعم هذه المبادرة من صندوق التنمية الزراعية والسمكية وتحقق المرحلة الثالثة بمحافظة جنوب الشرقية بالشراكة مع الشركة العمانية Countryية ,Oman_2021_ARAB,.docx,Oman,2021,ARAB,Oman_2021_ARAB_381,108,19,Addressing food challenges,General & Governance,Oman,OM,OMN,512.0,21.0,57.0,Asia,Western Asia,"4,829,473","4,974,986",Non-Annex I,,0.0,High,Middle East & North Africa,High income,,OMN,37676.0574024828,Asia
3513,396,تبني مبادرة لانشاء بنك للطعام هدفها الحفاظ على النعمة وتوفيرها للأسر المحتاجة تجنبا لهدرها على غرار عدد من الدول التي تطبق هذه المبادرة كجمهورية Country العربية ودولة Country والمملكة العربية Country وغيرها كما تؤدي ظاهرة التبذير إلى ضياع كميات هائلة من الأطعمة على مستوى الوطني، مما يستدعي التفكير الجدي في ممارساتنا الغذائية والبحث عن وسائل للحد من إهدار الطعام على جميع المستويات، إنتاجا، واستهلاكا، ومعالجة، وتوزيعا ويمكن للشركات والأفراد أن يطبقوا أفكارا في غاية البساطة أحيانا للمساهمة في هذا الجهد النبيل الذي لا يساهم فقط في حماية البيئة، بل أيضا في تعزيز اقتصاد الدول والأفراد ,Oman_2021_ARAB,.docx,Oman,2021,ARAB,Oman_2021_ARAB_396,95,19,Addressing food challenges,General & Governance,Oman,OM,OMN,512.0,21.0,57.0,Asia,Western Asia,"4,829,473","4,974,986",Non-Annex I,,0.0,High,Middle East & North Africa,High income,,OMN,37676.0574024828,Asia
3514,406,المسار الثالث: تعزيز الإنتاج الغذائي ذو الأثر الإيجابي على الموارد البيئية الطبيعة المحور الأول: الموارد البيئية في السلطنة ومساهمتها في تعزيز منظومة إنتاج الغذاء الوضع الحالي للموارد البيئية في السلطنة   أما مراعي جنوب Country فتقدر مساحة المراعي والغابات في محافظة ظفار بنحو 500 ألف هكتار حيث تتميز المراعي الغابية بتنوع البيئات الرعوية والتضاريس المختلفة التي تتكون أساسا من صحاري وجبال وسهول ساحلية وتعتبر السلسلة الجبلية الممتدة من ولاية ضلكوت غرباً وحتى ولاية سدح شرقاً المنطقة الرعوية الأساسية في المحافظة نظراً لما تتميز به من خصائص بيولوجية متنوعة وفريدة ليس على مستوى السلطنة فقط وإنما شبه الجزيرة العربية  اهتمت الوزارة ,Oman_2021_ARAB,.docx,Oman,2021,ARAB,Oman_2021_ARAB_406,99,19,Addressing food challenges,General & Governance,Oman,OM,OMN,512.0,21.0,57.0,Asia,Western Asia,"4,829,473","4,974,986",Non-Annex I,,0.0,High,Middle East & North Africa,High income,,OMN,37676.0574024828,Asia
3515,419,تنقسم المراعي الطبيعية في السلطنة إلى مراعي شمال Country ومراعي جنوب عمان، حيث تعتبر مراعي شمال عمان من المراعي الجافة، وتقدر مساحتها بنحو 850 ألف هكتار، وتتميز بوجود المساحات المفتوحة والتي تغطيها الأعشاب الحولية والمعمرة ومعظمها من النجيليات، إضافة إلى الأشجار والشجيرات كما توجد مساحات غابية كثيرة حيث تنتشر أشجار السمر، والسرح والسدر، والبوت، والعتم والغاف وتعتبر مراعي الجبل الأخضر من المراعي الجافة الجيدة والتي تبلغ مساحتها حوالي 12 ألف هكتار وتتميز التجمعات النباتية بوجود حوالي من 40 -50 % من النجيليات المستديمة والحولية إضافة إلى الشجيرات والأشجار تنمو في منطقة الجبل الأخضر عدة أنواع من الأشجار والشجيرات كالأكاسيد والعتم والعلعلان والنمت والبوت وغيرها وتزيد نسبتها عن 25 % من الغطاء النباتي وتصل إلى 60 % في السفوح وجوانب الوديان,Oman_2021_ARAB,.docx,Oman,2021,ARAB,Oman_2021_ARAB_419,117,19,Addressing food challenges,General & Governance,Oman,OM,OMN,512.0,21.0,57.0,Asia,Western Asia,"4,829,473","4,974,986",Non-Annex I,,0.0,High,Middle East & North Africa,High income,,OMN,37676.0574024828,Asia
3516,472,يوجد بالسلطنة عدة محاصيل ذات أهمية ومردود اقتصادي لدى المزارع العماني من أهمها القمح والشعير والليمون ونخيل التمر ونخيل النارجيل والرمان والقت، والتي بلا شك تساهم في تحقيق نسبة من الأمن الغذائي تقوم وزارة الثروة الزراعية والسمكية وموارد المياه بتنفيذ العديد من البرامج البحثية والتنموية التي تعنى بالمحافظة على الأنواع والأصناف المحلية التي يمكن لها أن تساهم بنسبة كبيرة في الأمن الغذائي مستقبلا خاصة مع تطور تقنيات العلوم الزراعية كما أن وجود التنوع في زراعة المحاصيل له أهمية خاصة، حيث يسمح لمربي النبات بتطوير أصناف محاصيل مختلفة قادرة على تحمل الظروف ,Oman_2021_ARAB,.docx,Oman,2021,ARAB,Oman_2021_ARAB_472,91,19,Addressing food challenges,General & Governance,Oman,OM,OMN,512.0,21.0,57.0,Asia,Western Asia,"4,829,473","4,974,986",Non-Annex I,,0.0,High,Middle East & North Africa,High income,,OMN,37676.0574024828,Asia
3517,474,تتمتع السلطنة بوجود محاصيل متنوعة تستخدم في غذاء الإنسان أو تغذية الحيوان أو الاستخدامات الأخرى ويبين التعداد الزراعي لعام 2012/2013 وجود مائة نوع من النباتات التي يتم زراعتها في السلطنة، فهنالك عدد كبير من المحاصيل الزراعية مثل المحاصيل الحقلية والخضروات وأشجار الفاكهة وأشجار الغابات والمراعي والنباتات الطبية والعطرية وهي أنواع محلية ومعروفة منذ زمن بعيد ومن أهم الأنواع الرئيسية من النباتات المستخدمة للغذاء والزراعة في سلطنة عمان محاصيل النخيل والموز والليمون والمانجو والقمح والشعير والحمص والبصل والثوم والفندال والخيار والجح  وتزخر السلطنة بأصناف عديدة محلية تأقلمت مع المناخ والبيئة، كأصناف القمح ,Oman_2021_ARAB,.docx,Oman,2021,ARAB,Oman_2021_ARAB_474,92,19,Addressing food challenges,General & Governance,Oman,OM,OMN,512.0,21.0,57.0,Asia,Western Asia,"4,829,473","4,974,986",Non-Annex I,,0.0,High,Middle East & North Africa,High income,,OMN,37676.0574024828,Asia
3518,748,وهنا تأتي الحاجة لبناء قدرة البلدان والمجتمعات على الصمود لمواجهة هذه التحديات، حيث إنه وبحسب بيانات منظمة الأغذية والزراعة للأمم المتحدة (الفاو) فإن 33 مليون شخص في الشرق الأدنى وشمال أفريقيا يعانون من نقص التغذية في الوقت ذاته يهدر الإقليم ويفقد سنويا ما يصل إلى 37% من المواد الغذائية الصالحة للأكل في حين يستورد الإقليم أكثر من 50% من متطلباته الغذائية، وتعد الصراعات والأزمات الممتدة وعدم الاستقرار المدني سببا رئيسيا وراء انعدام الأمن الغذائي في الإقليم الشكل التالي يبين الواردات الغذائية والفاقد من الأغذية في شمال أفريقيا (المصدر: الموقع الالكتروني ,Oman_2021_ARAB,.docx,Oman,2021,ARAB,Oman_2021_ARAB_748,90,19,Addressing food challenges,General & Governance,Oman,OM,OMN,512.0,21.0,57.0,Asia,Western Asia,"4,829,473","4,974,986",Non-Annex I,,0.0,High,Middle East & North Africa,High income,,OMN,37676.0574024828,Asia
3519,2," Según el MIDIS (2021), más del 25% de la población Country's presenta vulnerabilidad a la inseguridad alimentaria media alta o alta en más del 70% de los distritos del país. Prácticamente todos los distritos de la costa presentan niveles de vulnerabilidad a la inseguridad alimentaria medio-bajo, mientras que prácticamente todos los distritos de la sierra y selva presentan niveles de vulnerabilidad a la inseguridad alimentaria medio-alto o alto. Adicionalmente, en tiempos de pandemia, el acceso a alimentos se vio severamente limitado.",Peru_2021_ESP,.pdf,Peru,2021,ESP,Peru_2021_ESP_2,84,19,Addressing food challenges,General & Governance,Peru,PE,PER,604.0,-10.0,-76.0,Americas,South America,"31,989,260","32,510,453",Non-Annex I,,0.0,Upper-middle,Latin America & Caribbean,Upper middle income,,PER,13748.5336151609,South America
3520,0,"1% of the surveyed households experienced moderate or severe food insecurity which is 21.9 percentage points higher than 2019 levels of 40.29% (DOST-FNRI, 2020). Stunting among children below 2 years of age is recorded at 21.9% based on the 2019 Expanded NNS (FNRI-DOST).",Philippines_2021_ENG,.pdf,Philippines,2021,ENG,Philippines_2021_ENG_0,48,19,Addressing food challenges,General & Governance,Philippines,PH,PHL,608.0,13.0,122.0,Asia,South-eastern Asia,"106,651,394","108,116,615",Non-Annex I,,0.0,Lower-middle,East Asia & Pacific,Lower middle income,44.7,PHL,8892.78934599976,Asia
3521,2," Hunger declined promisingly from 2002 to 2007 but almost froze from 2011 to 2019, with a worrying tendency of levelling and rising before the country was condemned to junk status by the rating agencies, the onset of the covid-19 pandemic and the unrests that spread in KwaZulu-Natal and Gauteng provinces (Table 2).",South Africa_2021_ENG,.pdf,South Africa,2021,ENG,South Africa_2021_ENG_2,54,19,Addressing food challenges,General & Governance,South Africa,ZA,ZAF,710.0,-29.0,24.0,Africa,Southern Africa,"57,792,518","58,558,270",Non-Annex I,,0.0,Upper-middle,Sub-Saharan Africa,Upper middle income,20.3,ZAF,14624.4151708036,Africa
3522,4,"Proportion of households with poor access to food Source: Ibid. Inadequate access to nutritious food is such a problem that one in three children is stunted, one in four is wasting and one in eight children is living with obesity (Table 5). Child nutrition in Country Food items account for 80% of food expenditure of households in urban and rural areas in the former bantustans, commercial farming areas, black townships and informal settlements, with up to 60% of households spending at or below the thrifty healthy food basket of R2 812 per month in the 2020/2021 fiCountry'scial year (Table 6).",South Africa_2021_ENG,.pdf,South Africa,2021,ENG,South Africa_2021_ENG_4,102,19,Addressing food challenges,General & Governance,South Africa,ZA,ZAF,710.0,-29.0,24.0,Africa,Southern Africa,"57,792,518","58,558,270",Non-Annex I,,0.0,Upper-middle,Sub-Saharan Africa,Upper middle income,20.3,ZAF,14624.4151708036,Africa
3523,3," Of the metros, eThekwini, Ekurhuleni, Buffalo City, Tshwane and City of Johannesburg, in that order, have most of their households with adequate access to food and the least households with inadequate access to food; Mangaung, City of Cape Town and Gqeberha, in that order, having most households with inadequate access to food and the least households with adequate access to food (Table 4).",South Africa_2021_ENG,.pdf,South Africa,2021,ENG,South Africa_2021_ENG_3,63,19,Addressing food challenges,General & Governance,South Africa,ZA,ZAF,710.0,-29.0,24.0,Africa,Southern Africa,"57,792,518","58,558,270",Non-Annex I,,0.0,Upper-middle,Sub-Saharan Africa,Upper middle income,20.3,ZAF,14624.4151708036,Africa
3524,0," All forms of malnutrition lead to poorer health. On top of this, the climate issue is the most momentous issue of our age. Drought, flooding, fires and other consequences of a changed climate are already placing people’s opportunities to lead good lives under severe strain.",Sweden_2021_ENG,.pdf,Sweden,2021,ENG,Sweden_2021_ENG_0,46,19,Addressing food challenges,General & Governance,Sweden,SE,SWE,752.0,62.0,15.0,Europe,Northern Europe,"9,971,638","10,036,379",Annex I,,0.0,High,Europe & Central Asia,High income,5.4,SWE,59222.6336482021,Europe
3525,69,"Every third household in Country is either moderately or severely food insecure. According to the 2018 “Fill the Nutrient Gap” analysis, depending on the region, between 30 and 56 percent of households cannot afford a nutritious diet. Individuals who have a greater nutrient requirement, e.g. pregCountry'st and lactating women and girls as well as adolescent girls, are among the most affected. The “Listening to Country” surveys underlines that many households are vulnerable to food insecurity as a result of shocks. According to the Global Hunger Index, Country has the highest rate of malnutrition among the former Soviet republics.",Tajikistan_2021_ENG,.docx,Tajikistan,2021,ENG,Tajikistan_2021_ENG_69,100,19,Addressing food challenges,General & Governance,Tajikistan,TJ,TJK,762.0,39.0,71.0,Asia,Central Asia,"9,100,835","9,321,018",Non-Annex I,,1.0,Low,Europe & Central Asia,Lower middle income,,TJK,4288.1678896526,Asia
3526,41,"Marketing of Breast Milk Substitutes, Laws on Food Safety (2012);  on Protection of Breastfeeding for Children (2006); on Salt Iodization (2002) on veterinary (2010), on Technical Regulating (2009), on Conformity Assessment (2011), on Inspection of Business Entities 2006, on Protection of Consumer Rights ",Tajikistan_2021_ENG,.docx,Tajikistan,2021,ENG,Tajikistan_2021_ENG_41,43,19,Addressing food challenges,General & Governance,Tajikistan,TJ,TJK,762.0,39.0,71.0,Asia,Central Asia,"9,100,835","9,321,018",Non-Annex I,,1.0,Low,Europe & Central Asia,Lower middle income,,TJK,4288.1678896526,Asia
3527,70, Micronutrient deficiency affects children and women. Only 1 in 3 children are exclusively breastfed and the law and programmes for breastfeeding promotion lack effective monitoring and enforcement. Obesity is also on the rise. An estimated 16.7% and 11.6% of adult women and men respectively are obese.,Tajikistan_2021_ENG,.docx,Tajikistan,2021,ENG,Tajikistan_2021_ENG_70,48,19,Addressing food challenges,General & Governance,Tajikistan,TJ,TJK,762.0,39.0,71.0,Asia,Central Asia,"9,100,835","9,321,018",Non-Annex I,,1.0,Low,Europe & Central Asia,Lower middle income,,TJK,4288.1678896526,Asia
3528,5," Summary Aligned with the Strategic Development Plan (2030) and the SDG2 CNAP-NFS (2030), the Government is committed to ensuring improved production, processing, handling and utilisation of local foods to achieve food and nutrition security. An inclusive and authentic participatory approach was used to design Timor’s food systems pathway through cross-sector multistakeholder dialogues at national and subnational levels. Similarly, the Government will promote and strengthen collective efforts to strengthen existing partnerships and develop new opportunities to enhance 6",Timor-Leste_2021_ENG,.pdf,Timor-Leste,2021,ENG,Timor-Leste_2021_ENG_5,80,19,Addressing food challenges,General & Governance,Timor-Leste,TL,TLS,626.0,-8.24,125.6,Asia,South-eastern Asia,"1,267,974","1,293,119",Non-Annex I,Pacific,0.0,Lower-middle,East Asia & Pacific,Lower middle income,,TLS,5528.58052334426,Asia
